just updated my plus to but I can’t see the new emojis on my watch. Pls help.	specific
Does this issue happen with all applications or only some? Let us know in DM.	specific
ok cool	specific
We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.	specific
I️ &lt;— wtf is going on	specific
We'd be happy to help. Check out this link to for more information:	specific
As always, thank you!!!	specific
I can’t change lock screen anymore from ‘wallpaper’ in settings. How do I do it now?	specific
Getting the eected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.	specific
Dear this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !	specific
Let’s work together on this. How long has this been happening? Do you eerience similar behavior with Siri?	specific
creates amazing technology..... but talk to text still messes up % of what I will it to type.....	specific
We'll be happy to take a look into it with you. Please send us a DM with what version of iOS you have.	specific
excuse me, can someone elain to me why when I type an “I️” alone I️ get an A and a question mark???????	specific
Thanks for reaching out. If you're having issues, we'd like to assist. DM us and we'll continue there.	specific
Cool, just did. Seems every update is just purposefully adding new stuff that is optimized for the latest iPhone. Need update provisioning.	specific
Heyyy still waiting on a version of iOS that isn’t complete shit — Everyone with any iPhone that isn’t the brand new one	specific
Thanks for getting back to us. We apologize but aren't understanding the issue at hand. Please DM us.	specific
why does my iphone is redémarrer alone !!!!!	specific
We offer support via Twitter in English. Contact us for help in your preferred language here:	specific
sa fait h j’ai ios11.1 et mon tel redemarre seul, elication ?????	specific
We're here to help. Which version of iOS is installed on your device? You'll see this in Settings &gt; General &gt; About.	specific
You dropped an update and I️ still see boxed question marks. Fix this shit .	specific
We'd like to assist as best we can. Do you mean iOS which was released today?	specific
Yes. Sorry. I️ just watched a video about beta. When I️ type the letter Eye I️ happens	specific
Have you tried resetting the keyboard dictionary yet? If not, go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Library	specific
Tried I️t and I️t still doesn’t work	specific
Here’s what you can do to work around the issue until it’s fixed in a future software update:	specific
When eye type the letter eye a capital A with a box next to it shows up and replaces the letter eye with a question mark in a box.	specific
Just updated to iOS and my keyboard is completely screwed up and glitchy now 🤦‍️	specific
We'll help in any way we can. Was this on an email account?	specific
No, virginmedia. Tried twice with completely new mail. One didn’t save, nd did though. Very odd.	specific
Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here:	specific
Updated iPad Pro to . Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please	specific
We are here to help. So we can best isolate the cause, could you verify your exact iOS version?	specific
	specific
Got it. From here, let's update to iOS version , then test to see if the issue persists:	specific
I updated to iOS and my iPhone stopped connecting to wi-fi. Already restored the phone and the network connections	specific
We'd love to help. Let's work together in DM.	specific
why is my “it “ autocorrecting to I.T?? So annoying! Can’t change in settings either...	specific
When are you looking to travel? ^LC	specific
I’m phoning to check if there is bicycle space before purchasing my tickets. If u could do this it would be brilliant &amp; i’d be very grateful	specific
If you could DM your journey details/booking reference we can take a look in to this and reserve the spaces where possible ^CB	specific
. I’m trying to get through on the phone to book bicycles onto services. Ive been on hold for ages? Any help available?	specific
Here to help! Send us a note at so our team can connect.	specific
you failed me, seriously a burrito and queso when I ordered a salad?! And no request to get this fixed... help me out!	specific
Find out more info about getting your invoice here:	specific
This is out of date. The site is no longer online. Found this but I'm not recieving anything	specific
We're so sorry about that! Please DM us your email address so we can further assist.	specific
Hi! I have a problem getting my invocie in Mexico (tax-legal facturas). Can you help or do you have a help center for Mexico?	specific
Here to help! Check out for more information on earning free rides.	specific
I need a hookup with an promo code. Help a nigga out!	specific
